timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-07-05T09:15:25,codecarbon,da98483e-b945-415e-966e-c801e5d64d9c,0.0124940872192382,8.864354241092999e-09,7.094839411272676e-07,42.5,0.0,3.0,1.4359007279078165e-07,0,9.154081344604494e-09,1.5274415413538613e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:15:26,codecarbon,6d1bcc4c-8026-4102-9547-f27f3ab7b565,0.0015230178833007,9.734203492270575e-10,6.391391459681348e-07,42.5,0.0,3.0,1.5869074397616918e-08,0,9.042024612426755e-10,1.6773276858859598e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:15:27,codecarbon,3501e0d7-15b8-4b21-ab7c-346bca841be1,0.0197508335113525,1.3747106474704214e-08,6.960266495488681e-07,42.5,0.0,3.0,2.3064199421140885e-07,0,6.238222122192382e-09,2.368802163336013e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:15:28,codecarbon,67a1125f-ffdd-48eb-a11a-4c7fa87d195e,0.0006699562072753,3.7551176998350365e-10,5.605019640173983e-07,42.5,0.0,3.0,6.22040695614285e-09,0,2.501408259073893e-10,6.4705477820502406e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:15:29,codecarbon,fd5cdead-7907-4488-8380-cc9ecdece39c,0.0012428760528564,7.54851606157091e-10,6.073426263401327e-07,42.5,0.0,3.0,1.2407037946912978e-08,0,6.000200907389323e-10,1.300705803765191e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:15:33,codecarbon,bf82aca3-9a5d-49ec-8fc4-d0ced4b8ceec,0.0013556480407714,8.423455948962107e-10,6.213600946281315e-07,42.5,0.0,3.0,1.3879107104407418e-08,0,6.355841954549154e-10,1.4514691299862333e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:18:09,codecarbon,1dbb9376-1e5c-43ec-a5f2-37bbe2cb9f25,0.0034129619598388,7.36014906962712e-10,2.156528304808477e-07,42.5,0.0,3.0,1.2277563412984212e-08,0,4.0491422017415366e-10,1.2682477633158368e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:18:15,codecarbon,3b658cb0-6fc7-4c17-b622-c1ef8409787c,0.0008630752563476,4.881514645947351e-10,5.655954808164518e-07,42.5,0.0,3.0,8.145636982387967e-09,0,2.6583671569824216e-10,8.411473698086209e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:21:45,codecarbon,6876d47e-13eb-4f0e-ad85-78eb64322dfa,0.0013959407806396,7.952288645505906e-10,5.696723497011102e-07,42.5,0.0,3.0,1.3197958469390871e-08,0,5.048513412475586e-10,1.3702809810638429e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:21:49,codecarbon,e4c6736e-c507-48d2-87b7-ff53cf47f8f2,0.0008361339569091,4.7017953938908e-10,5.623256124259417e-07,42.5,0.0,3.0,7.864170604281955e-09,0,2.3762385050455726e-10,8.101794454786512e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:22:37,codecarbon,f34b379b-69a1-403d-8d28-0734b7df1562,0.0017480850219726,1.1268946715858251e-09,6.446452303070256e-07,42.5,0.0,3.0,1.8512043688032364e-08,0,9.057919184366859e-10,1.941783560646905e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:22:43,codecarbon,79980c7c-a9d3-4f55-b134-0c15f255891a,0.0009870529174804,5.7067780719863e-10,5.781633356146002e-07,42.5,0.0,3.0,9.536080890231665e-09,0,2.9742717742919925e-10,9.833508067660862e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:23:54,codecarbon,472f969f-2a0d-4ca8-883a-f2a7cda0a540,0.0017850399017333,1.113213947084215e-09,6.236353293857501e-07,42.5,0.0,3.0,1.84529357486301e-08,0,7.291634877522786e-10,1.9182099236382386e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
